step,t_s,target_shoulder_pan,target_shoulder_lift,target_elbow_flex,target_wrist_flex,target_wrist_roll,target_gripper,pos_shoulder_pan,pos_shoulder_lift,pos_elbow_flex,pos_wrist_flex,pos_wrist_roll,pos_gripper
168,11.2000,0.585655,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.358640,-1.394495,1.223370,0.005654,0.002973,0.502428
169,11.2667,0.532656,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.317368,-1.394495,1.223370,0.005654,0.002973,0.502428
170,11.3333,0.441982,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.264710,-1.394495,1.223370,0.005654,0.002973,0.502428
171,11.4000,0.319764,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.209206,-1.394495,1.223370,0.005654,0.002973,0.502428
172,11.4667,0.175107,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.143740,-1.394495,1.223370,0.005654,0.002973,0.502428
173,11.5333,0.019451,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.079698,-1.394495,1.223370,0.005654,0.002973,0.502428
174,11.6000,-0.134375,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.015655,-1.394495,1.223370,0.005654,0.002973,0.502428
175,11.6667,-0.273319,-1.400000,1.200000,0.000000,0.000000,0.500000,0.045542,-1.394495,1.223370,0.005654,0.002973,0.502428
176,11.7333,-0.385372,-1.400000,1.200000,0.000000,0.000000,0.500000,0.102468,-1.394495,1.223370,0.005654,0.002973,0.502428
177,11.8000,-0.460830,-1.400000,1.200000,0.000000,0.000000,0.500000,0.152279,-1.394495,1.223370,0.005654,0.002973,0.502428
178,11.8667,-0.493373,-1.400000,1.200000,0.000000,0.000000,0.500000,0.197821,-1.394495,1.223370,0.005654,0.002973,0.502428
179,11.9333,-0.480848,-1.400000,1.200000,0.000000,0.000000,0.500000,0.236247,-1.394495,1.223370,0.005654,0.002973,0.502428
180,12.0000,-0.425619,-1.400000,1.200000,0.000000,0.000000,0.500000,0.270403,-1.394495,1.223370,0.005654,0.002973,0.502428
181,12.0667,-0.334415,-1.400000,1.200000,0.000000,0.000000,0.500000,0.296020,-1.394495,1.223370,0.005654,0.002973,0.502428
182,12.1333,-0.217666,-1.400000,1.200000,0.000000,0.000000,0.500000,0.317368,-1.394495,1.223370,0.005654,0.002973,0.502428
183,12.2000,-0.088366,-1.400000,1.200000,0.000000,0.000000,0.500000,0.330176,-1.394495,1.223370,0.005654,0.002973,0.502428
184,12.2667,0.039413,-1.400000,1.200000,0.000000,0.000000,0.500000,0.333022,-1.394495,1.223370,0.005654,0.002973,0.502428
185,12.3333,0.152174,-1.400000,1.200000,0.000000,0.000000,0.500000,0.328753,-1.394495,1.223370,0.005654,0.002973,0.502428
186,12.4000,0.238626,-1.400000,1.200000,0.000000,0.000000,0.500000,0.324483,-1.394495,1.223370,0.005654,0.002973,0.502428
187,12.4667,0.291038,-1.400000,1.200000,0.000000,0.000000,0.500000,0.300289,-1.394495,1.223370,0.005654,0.002973,0.502428
188,12.5333,0.306146,-1.400000,1.200000,0.000000,0.000000,0.500000,0.273249,-1.394495,1.223370,0.005654,0.002973,0.502428
189,12.6000,0.285453,-1.400000,1.200000,0.000000,0.000000,0.500000,0.244786,-1.394495,1.223370,0.005654,0.002973,0.502428
190,12.6667,0.234868,-1.400000,1.200000,0.000000,0.000000,0.500000,0.213476,-1.394495,1.223370,0.005654,0.002973,0.502428
